glamupe_id,glamupe_name,glamupe_ingredients,glamupe_photo_url,glamupe_category_id
47,"OPHELIA Serum Foundation","Aqua, Cyclopentasiloxane, Propylene Glycol, Caprylic/​Capric Triglyceride, Diisostearyl Malate, Talc, Isononyl Isononanoate, Alcohol, Glycerin, Dipentaerythrityl Tri-Polyhydroxystearate, Polyglyceryl-4 Isostearate, Stearic Acid, Silica, Polyglyceryl-2 Dipolyhydroxystearate, Polyglyceryl-3 Diisostearate, Alumina, Polyglyceryl-2 Triisostearate, Cetyl PEG/​PPG-10/​1 Dimethicone, Hexyl Laurate, Olus (Vegetable) Oil, Disteardimonium Hectorite, Ascorbyl Tetraisopalmitate (Vitamin C), Argania Spinosa Kernel Oil, Aluminum Hydroxide, Fragrance, Propylene Carbonate, Triethoxycaprylylsilane, Tocopheryl Acetate (Vitamin E), Lactococcus Ferment Lysate, Methicone, Titanium Dioxide, Iron Oxide Yellow (Ci 77492), Iron Oxide Black (Ci 77499), Iron Oxide Red, Ascorbyl Tetraisopalmitate (Vitamin C), Argania Spinosa Kernel Oil, Tocopheryl Acetate (Vitamin E), Ascorbyl Tetraisopalmitate (Vitamin C), Glycerin, Titanium Dioxide, Talc, Alumina, Alcohol, Titanium Dioxide, Iron Oxide Yellow (Ci 77492), Iron Oxide Black (Ci 77499), Iron Oxide Red, Cyclopentasiloxane, Caprylic/​Capric Triglyceride, Diisostearyl Malate, Isononyl Isononanoate, Dipentaerythrityl Tri-Polyhydroxystearate, Stearic Acid, Hexyl Laurate, Olus (Vegetable) Oil, Argania Spinosa Kernel Oil, Aluminum Hydroxide, Methicone, Polyglyceryl-4 Isostearate, Polyglyceryl-2 Dipolyhydroxystearate, Polyglyceryl-3 Diisostearate, Polyglyceryl-2 Triisostearate, Cetyl PEG/​PPG-10/​1 Dimethicone, Propylene Glycol, Glycerin, Aluminum Hydroxide, Fragrance, Aqua, Cyclopentasiloxane, Propylene Glycol, Alcohol, Propylene Carbonate, Diisostearyl Malate, Cetyl PEG/​PPG-10/​1 Dimethicone, Alcohol, Stearic Acid, Silica, Alumina, Disteardimonium Hectorite, Aluminum Hydroxide, Propylene Carbonate",https://incidecoder-content.storage.googleapis.com/cacfffdf-9d92-44c0-95f3-bfe5e43854e1/products/ophelia-serum-foundation/ophelia-serum-foundation_front_photo_original.jpeg,1
48,"Kjaer Weis Liquid Foundation","Chamomilla Recutita (Matricaria) Flower Water, Octyldodecanol, Polyglyceryl-3 Diisostearate, Coconut Alkanes, Almond Oil/​Polyglyceryl-10 Esters, Rosa Rubiginosa (Rosehip) Seed Oil, Polyglyceryl-6 Polyhydroxystearate, Mica, Olea Europaea (Olive) Fruit Oil, Sodium Chloride, Jojoba Esters, Polyglyceryl-6 Polyricinoleate, Coco-Caprylate/​Caprate, Caprylic/​Capric Triglyceride, Helianthus Annuus (Sunflower) Seed Wax, Helianthus Annuus(Sunflower) Seed Oil, Dioscorea Batatas Root Extract, Acacia Decurrens Flower Wax, Spilanthes Acmella Flower Extract, Pullulan, Sodium Hyaluronate, Tocopherol, Ascorbyl Palmitate, Magnesium Sulfate, Silver, Polyglycerin-3, Parfum(Fragrance), Rosa Rubiginosa (Rosehip) Seed Oil, Olea Europaea (Olive) Fruit Oil, Tocopherol, Sodium Hyaluronate, Jojoba Esters, Ascorbyl Palmitate, Mica, Silver, Octyldodecanol, Coconut Alkanes, Rosa Rubiginosa (Rosehip) Seed Oil, Olea Europaea (Olive) Fruit Oil, Jojoba Esters, Coco-Caprylate/​Caprate, Caprylic/​Capric Triglyceride, Helianthus Annuus (Sunflower) Seed Wax, Helianthus Annuus(Sunflower) Seed Oil, Acacia Decurrens Flower Wax, Polyglyceryl-3 Diisostearate, Polyglyceryl-6 Polyhydroxystearate, Polyglyceryl-6 Polyricinoleate, Jojoba Esters, Sodium Hyaluronate, Polyglycerin-3, Octyldodecanol, Parfum(Fragrance), Coconut Alkanes, Sodium Chloride, Magnesium Sulfate",https://incidecoder-content.storage.googleapis.com/edcef0a7-5ca8-413e-844f-69169fdf96e7/products/kjaer-weis-liquid-foundation/kjaer-weis-liquid-foundation_front_photo_original.jpeg,1
49,"Maybelline Superstay Foundation","Cyclopentasiloxane, Aqua/​Water, Polypropylsilsesquioxane, Isododecane, Dimethicone, C30-45 Alkyldimethylsilyl Polypropylsilsesquioxane, PEG-10 Dimethicone, Glycerin, Silica, Dimethicone/​Polyglycerin-3 Crosspolymer, Sodium Chloride, Nylon-12, Phenoxyethanol, Disteardimonium Hectorite, Disodium Stearoyl Glutamate, Cyclomethicone, Chlorphenesin, Ethylparaben, Disodium EDTA, Acrylonitrile/​Methyl Methacrylate/​Vinylidene Chloride Copolymer, Aluminum Hydroxide, Dipropylene Glycol, Isobutane, Paraffin, Sodium Citrate, Tocopherol, Isopropyl Alcohol, Ci 77891/​Titanium Dioxide, Ci 77491, Ci 77492, Ci 77499 /​ Iron Oxides, Tocopherol, Glycerin, Chlorphenesin, Sodium Citrate, Disodium EDTA, Sodium Citrate, Ci 77891/​Titanium Dioxide, Ci 77491, Ci 77492, Ci 77499 /​ Iron Oxides, Cyclopentasiloxane, Isododecane, Dimethicone, Cyclomethicone, Aluminum Hydroxide, PEG-10 Dimethicone, Dimethicone/​Polyglycerin-3 Crosspolymer, Glycerin, Aluminum Hydroxide, Paraffin, Isopropyl Alcohol, Phenoxyethanol, Chlorphenesin, Ethylparaben, Cyclopentasiloxane, Aqua/​Water, Isododecane, Dipropylene Glycol, Isopropyl Alcohol, Dimethicone/​Polyglycerin-3 Crosspolymer, Dimethicone/​Polyglycerin-3 Crosspolymer, Disodium Stearoyl Glutamate, Silica, Dimethicone/​Polyglycerin-3 Crosspolymer, Sodium Chloride, Nylon-12, Disteardimonium Hectorite, Aluminum Hydroxide, Paraffin, Isopropyl Alcohol",https://incidecoder-content.storage.googleapis.com/a5762cae-577e-444d-aaf6-bb371c0e43d3/products/maybelline-superstay-foundation/maybelline-superstay-foundation_front_photo_original.jpeg,1
50,"SeneGence Makesense Foundation","Water/​Aqua/​Eau, Cyclopentasiloxane, Alcohol Denat, Propylene Glycol, Dimethicone, Sodium Chloride, Trimethylsiloxysilicate, PEG/​PPG-19/​19 Dimethicone, PEG/​PPG-20/​15 Dimethicone, C13-16 Isoparaffin, Triethoxycaprylylsilane, Tocopherol, Retinyl Palmitate (Vitamin A), Glucosamine Hcl, Laminaria Digitata (Algae) Extract, Saccharomyces Cerevisiae (Yeast) Extract, Corallina Officinalis (Blue Seaweed) Extract, Orchis Morio (Orchid) Flower Extract, Cyclomethicone, Cyclotetrasiloxane, Aluminum/​Magnesium Hydroxide Stearate, C10-13 Isoparaffin, Dimethiconol, Synthetic Urea, Ethylhexylglycerin, Caprylyl Glycol, Hexylene Glycol, Chlorphenesin, Benzoic Acid, Sorbic Acid, Phenoxyethanol, Iron Oxides (Ci77492),Iron Oxides (Ci77491), Titanium Dioxide/​ Ci 77891 (Ci77891), Tocopherol, Retinyl Palmitate (Vitamin A), Synthetic Urea, Orchis Morio (Orchid) Flower Extract, Alcohol Denat, Chlorphenesin, Iron Oxides (Ci77492),Iron Oxides (Ci77491), Titanium Dioxide/​ Ci 77891 (Ci77891), Cyclopentasiloxane, Dimethicone, Trimethylsiloxysilicate, Cyclomethicone, Cyclotetrasiloxane, Dimethiconol, Caprylyl Glycol, PEG/​PPG-19/​19 Dimethicone, PEG/​PPG-20/​15 Dimethicone, Hexylene Glycol, Propylene Glycol, Saccharomyces Cerevisiae (Yeast) Extract, Dimethiconol, Synthetic Urea, Caprylyl Glycol, Hexylene Glycol, Ethylhexylglycerin, Chlorphenesin, Benzoic Acid, Sorbic Acid, Phenoxyethanol, Water/​Aqua/​Eau, Cyclopentasiloxane, Alcohol Denat, Propylene Glycol, C13-16 Isoparaffin, Cyclotetrasiloxane, C10-13 Isoparaffin, Hexylene Glycol, Hexylene Glycol, Alcohol Denat, Sodium Chloride, Aluminum/​Magnesium Hydroxide Stearate",https://incidecoder-content.storage.googleapis.com/38e50aed-13e8-4103-bdd7-2e5c2af10f6a/products/senegence-makesense-foundation/senegence-makesense-foundation_front_photo_original.jpeg,1
51,"Make Up Forever Reboot Foundation","Aqua (Water), Cyclopentasiloxane, Ethylhexyl Palmitate, Polyglyceryl-3 Diisostearate, Bis-PEG/​PPG-14/​14 Dimethicone, Silica Dimethyl Silylate, Glycerin, Phenoxyethanol, Magnesium Stearate, Cera Alba (Beeswax), Disteardimonium Hectorite, Magnesium Sulfate, Sodium Chloride, Parfum (Fragrance), PPG-3 Myristyl Ether, PEG-30 Dipolyhydroxystearate, Dimethicone, Sodium Myristoyl Glutamate, Chlorphenesin, Propylene Carbonate, Propylene Glycol, Propanediol, Tocopherol, Aluminum Hydroxide, Pentylene Glycol, Benzyl Salicylate, Methylpropanediol, Panax Ginseng Root Extract, Ophiopogon Japonicus Root Extract, Benzyl Benzoate, Algin, Limonene, Galactoarabinan, Camellia Japonica Flower Extract, Glyceryl Polyacrylate, Sodium Hyaluronate, Sodium Hydroxide, Potassium Sorbate, Sodium Benzoate, Ethylhexylglycerin, BHT, Biosaccharide Gum-1, Ci 19140 (Yellow 5, Yellow 5 Lake), Ci 42090 (Blue 1 Lake), Ci 77007 (Ultramarines), Ci 77163 (Bismuth Oxychloride), Ci 77491, Ci 77492, Ci 77499 (Iron Oxides), Ci 77891 (Titanium Dioxide), Tocopherol, Panax Ginseng Root Extract, Galactoarabinan, Glycerin, Sodium Hyaluronate, Biosaccharide Gum-1, Chlorphenesin, Benzyl Benzoate, BHT, Sodium Hydroxide, Magnesium Stearate, Ci 19140 (Yellow 5, Yellow 5 Lake), Ci 42090 (Blue 1 Lake), Ci 77007 (Ultramarines), Ci 77163 (Bismuth Oxychloride), Ci 77491, Ci 77492, Ci 77499 (Iron Oxides), Ci 77891 (Titanium Dioxide), Cyclopentasiloxane, Ethylhexyl Palmitate, Bis-PEG/​PPG-14/​14 Dimethicone, Silica Dimethyl Silylate, Cera Alba (Beeswax), PPG-3 Myristyl Ether, Dimethicone, Aluminum Hydroxide, Panax Ginseng Root Extract, Camellia Japonica Flower Extract, Polyglyceryl-3 Diisostearate, Bis-PEG/​PPG-14/​14 Dimethicone, Cera Alba (Beeswax), PEG-30 Dipolyhydroxystearate, Glycerin, Magnesium Stearate, Propylene Glycol, Propanediol, Aluminum Hydroxide, Pentylene Glycol, Sodium Hyaluronate, Biosaccharide Gum-1, Cera Alba (Beeswax), Parfum (Fragrance), Benzyl Salicylate, Benzyl Benzoate, Limonene, Phenoxyethanol, Chlorphenesin, Potassium Sorbate, Sodium Benzoate, Ethylhexylglycerin, BHT, Aqua (Water), Cyclopentasiloxane, Propylene Carbonate, Propylene Glycol, Propanediol, Pentylene Glycol, Methylpropanediol, Benzyl Benzoate, Limonene, Bis-PEG/​PPG-14/​14 Dimethicone, Sodium Myristoyl Glutamate, Sodium Myristoyl Glutamate, Silica Dimethyl Silylate, Cera Alba (Beeswax), Disteardimonium Hectorite, Magnesium Sulfate, Sodium Chloride, Propylene Carbonate, Aluminum Hydroxide, Algin",https://incidecoder-content.storage.googleapis.com/fb30002f-123b-4852-8135-c39da9e72196/products/make-up-forever-reboot-foundation/make-up-forever-reboot-foundation_front_photo_original.jpeg,1
52,"Revolution Pro Foundation Drops","Aqua, Glycerin, Ethylhexyl Palmitate, Cyclopentasiloxane, Caprylic/​Capric Triglyceride, Cera Alba, Polyglyceryl-2 Oleate, Cyclohexasiloxane, Glyceryl Isostearate, Dmdm Hydantoin, Xanthan Gum, Propylparaben, Methylparaben, Ci 77891, Ci 77491, Ci 77492, Ci 77499, Glycerin, Ci 77891, Ci 77491, Ci 77492, Ci 77499, Ethylhexyl Palmitate, Cyclopentasiloxane, Caprylic/​Capric Triglyceride, Cera Alba, Cyclohexasiloxane, Glyceryl Isostearate, Cera Alba, Polyglyceryl-2 Oleate, Glyceryl Isostearate, Glycerin, Cera Alba, Propylparaben, Dmdm Hydantoin, Propylparaben, Methylparaben, Aqua, Cyclopentasiloxane, Cyclohexasiloxane, Cera Alba, Xanthan Gum",https://incidecoder-content.storage.googleapis.com/02ed1f73-f4d2-4b3b-bb4e-f68c4ed70c31/products/revolution-pro-foundation-drops/revolution-pro-foundation-drops_front_photo_original.jpeg,1
53,"Laura Mercier Foundation Primer","Aqua/​Water/​Eau, Ethylhexyl Palmitate, Stearic Acid, Isodecyl Isononanoate, Glycerin, Caprylic/​Capric Triglyceride, C20-22 Alkyl Phosphate, C20-22 Alcohols, Squalane, Butylene Glycol, Cetyl Esters, Phenoxyethanol, Boron Nitride, Cetearyl Alcohol, Silica, Caprylyl Glycol, Dimethicone, Hydroxyethyl Acrylate/​Sodium Acryloyldimethyl Taurate Copolymer, Polyamino Sugar Condensate, Sodium Hydroxide, Polysorbate 60, Urea, Allantoin, Ascorbyl Palmitate, Polymethyl Methacrylate, Tocopheryl Acetate, Hamamelis Virginiana (Witch Hazel) Water, Saccharomyces/​Xylinum/​Black Tea Ferment, Cucumis Sativus (Cucumber) Fruit Extract, Cymbopogon Schoenanthus Leaf Extract, Camellia Sinensis Leaf Extract, Ci 61570 (Green 5), Ci 19140 (Yellow 5), Tocopheryl Acetate, Camellia Sinensis Leaf Extract, Glycerin, Squalane, Urea, Allantoin, Hamamelis Virginiana (Witch Hazel) Water, Cucumis Sativus (Cucumber) Fruit Extract, Camellia Sinensis Leaf Extract, Ascorbyl Palmitate, Sodium Hydroxide, Ci 61570 (Green 5), Ci 19140 (Yellow 5), Ethylhexyl Palmitate, Stearic Acid, Isodecyl Isononanoate, Caprylic/​Capric Triglyceride, Squalane, Cetyl Esters, Cetearyl Alcohol, Caprylyl Glycol, Dimethicone, Cucumis Sativus (Cucumber) Fruit Extract, C20-22 Alkyl Phosphate, Cetearyl Alcohol, Polysorbate 60, Glycerin, Butylene Glycol, Caprylyl Glycol, Polyamino Sugar Condensate, Urea, Phenoxyethanol, Aqua/​Water/​Eau, Butylene Glycol, C20-22 Alkyl Phosphate, Cetearyl Alcohol, Polysorbate 60, Stearic Acid, C20-22 Alcohols, Cetearyl Alcohol, Silica, Hydroxyethyl Acrylate/​Sodium Acryloyldimethyl Taurate Copolymer",https://incidecoder-content.storage.googleapis.com/a38f20c1-2826-489e-81b6-dab273edf63e/products/laura-mercier-foundation-primer-oil-free/laura-mercier-foundation-primer-oil-free_front_photo_original.jpeg,1
54,"Kevyn Aucoin Foundation Balm","Dimethicone, Glyceryl Behenate/​Eicosadioate, Phenyl Trimethicone, Polymethylsilsesquioxane, Caprylyl Methicone, Ozokerite, Silica Dimethyl Silylate, Polyglyceryl-2 Isostearate/​Dimer Dilinoleate Copolymer, Bis-Diglyceryl Polyacyladipate-2, Silica, Talc, Boron Nitride, C30-45 Alkyl Cetearyl Dimethicone Crosspolymer, Aluminum Hydroxide, Hydrogen Dimethicone, Tocopheryl Acetate, Ethylhexyl Palmitate, Persea Gratissima (Avocado) Oil, Phytosterols, Olea Europaea (Olive) Fruit Oil, Trihydroxystearin, Sorbitan Oleate, Sodium Hyaluronate, Ascorbyl Palmitate, Glucomannan, Titanium Dioxide (Ci 77891), Ci 77491 (Iron Oxide), Ci 77492 (Iron Oxide), Ci 77499 (Iron Oxide), Tocopheryl Acetate, Persea Gratissima (Avocado) Oil, Olea Europaea (Olive) Fruit Oil, Sodium Hyaluronate, Talc, Ascorbyl Palmitate, Titanium Dioxide (Ci 77891), Ci 77491 (Iron Oxide), Ci 77492 (Iron Oxide), Ci 77499 (Iron Oxide), Dimethicone, Glyceryl Behenate/​Eicosadioate, Phenyl Trimethicone, Caprylyl Methicone, Silica Dimethyl Silylate, Polyglyceryl-2 Isostearate/​Dimer Dilinoleate Copolymer, Bis-Diglyceryl Polyacyladipate-2, C30-45 Alkyl Cetearyl Dimethicone Crosspolymer, Aluminum Hydroxide, Ethylhexyl Palmitate, Persea Gratissima (Avocado) Oil, Olea Europaea (Olive) Fruit Oil, Glyceryl Behenate/​Eicosadioate, Sorbitan Oleate, Aluminum Hydroxide, Sodium Hyaluronate, Glucomannan, Ozokerite, Silica Dimethyl Silylate, Polyglyceryl-2 Isostearate/​Dimer Dilinoleate Copolymer, Silica, Aluminum Hydroxide, Trihydroxystearin",https://incidecoder-content.storage.googleapis.com/6496ace7-b6b3-4a64-825e-7eb85ad82cda/procuts/kevyn-aucoin-foundation-balm/kevyn-aucoin-foundation-balm_front_photo_original.jpeg,1
55,"Kjaer Weis Cream Foundation","Mica, Prunus Amygdalus Dulcis (Sweet Almond) Seed Oil, Caprylic/​Capric Triglyceride, Cocos Nucifera (Coconut) Oil, Zea Mays (Corn) Starch, Cera Alba (Beeswax) (Beeswax), Copernicia Cerifera (Carnauba) Wax, Simmondsia Chinensis (Jojoba) Seed Oil, Polyglyceryl-3 Diisostearate, Helianthus Annuus (Sunflower) Seed Oil, Camellia Sinensis Leaf Extract, Tocopheryl Acetate, Glyceryl Stearate, Talc, Gallic Acid, Ci 77891 (Titanium Dioxide), Ci 77491(Iron Oxides), Ci 77499 (Iron Oxides), Ci 77492 (Iron Oxides), Camellia Sinensis Leaf Extract, Tocopheryl Acetate, Gallic Acid, Camellia Sinensis Leaf Extract, Zea Mays (Corn) Starch, Talc, Mica, Ci 77891 (Titanium Dioxide), Ci 77491(Iron Oxides), Ci 77499 (Iron Oxides), Ci 77492 (Iron Oxides), Prunus Amygdalus Dulcis (Sweet Almond) Seed Oil, Caprylic/​Capric Triglyceride, Cocos Nucifera (Coconut) Oil, Cera Alba (Beeswax) (Beeswax), Copernicia Cerifera (Carnauba) Wax, Simmondsia Chinensis (Jojoba) Seed Oil, Helianthus Annuus (Sunflower) Seed Oil, Glyceryl Stearate, Cera Alba (Beeswax) (Beeswax), Polyglyceryl-3 Diisostearate, Glyceryl Stearate, Cocos Nucifera (Coconut) Oil, Cera Alba (Beeswax) (Beeswax), Zea Mays (Corn) Starch, Cera Alba (Beeswax) (Beeswax)",https://incidecoder-content.storage.googleapis.com/379c4f49-337a-4107-8f13-46d6056d2165/products/kjaer-weis-cream-foundation/kjaer-weis-cream-foundation_front_photo_original.jpeg,1
56,"Vichy Dermablend Foundation","Aqua, Undecane, Dimethicone, Glycerin, Tridecane, Polyglyceryl-4 Isostearate, Pentylene Glycol, Cetyl PEG/​PPG-10/​1 Dimethicone, Hexyl Laurate, Magnesium Sulfate, Disteardimonium Hectorite, Cellulose Gum, Aluminum Hydroxide, Disodium Stearoyl Glutamate, Tristearin, Acetylated Glycol Stearate, Acrylates Copolymer, Ethylhexylglycerin, Ci 77891, Ci 77492, Ci 77491, Ci 77499, Glycerin, Ci 77891, Ci 77492, Ci 77491, Ci 77499, Undecane, Dimethicone, Hexyl Laurate, Aluminum Hydroxide, Acetylated Glycol Stearate, Polyglyceryl-4 Isostearate, Cetyl PEG/​PPG-10/​1 Dimethicone, Glycerin, Pentylene Glycol, Aluminum Hydroxide, Tridecane, Ethylhexylglycerin, Aqua, Pentylene Glycol, Cetyl PEG/​PPG-10/​1 Dimethicone, Disodium Stearoyl Glutamate, Magnesium Sulfate, Disteardimonium Hectorite, Cellulose Gum, Aluminum Hydroxide, Tristearin, Acrylates Copolymer",https://incidecoder-content.storage.googleapis.com/e26af55f-5a82-48be-9946-e42905ba7f74/products/vichy-dermablend-foundation/vichy-dermablend-foundation_front_photo_original.jpeg,1
57,"Ayshaa Foundation & Concealer","Aqua, Wheat Germ Oil, Dimethicone, Jojoba Oil, Beeswax, Ceteth-20, Glyceryl Oleate, Dicaprylyl Carbonate, Methylpropanediol, Centella Asiatica Extract, Titanium Dioxide, Ethylhexyl Methoxycinnamate, Aloe Barbadensis Juice (Aloe Vera) Extract, Laureth-7 Citrate, Carbomer, Ascorbyl Palmitate (Vitamin C), Hyaluronic Acid (Ha), Phenoxyethanol, Fragrance, Iron Oxide Ci 77492, Iron Oxide/​Ci 77491, Iron Oxide Ci 77499, Centella Asiatica Extract, Hyaluronic Acid (Ha), Centella Asiatica Extract, Titanium Dioxide, Ethylhexyl Methoxycinnamate, Ascorbyl Palmitate (Vitamin C), Titanium Dioxide, Iron Oxide Ci 77492, Iron Oxide/​Ci 77491, Iron Oxide Ci 77499, Wheat Germ Oil, Dimethicone, Jojoba Oil, Beeswax, Glyceryl Oleate, Dicaprylyl Carbonate, Beeswax, Ceteth-20, Glyceryl Oleate, Wheat Germ Oil, Centella Asiatica Extract, Hyaluronic Acid (Ha), Beeswax, Glyceryl Oleate, Fragrance, Phenoxyethanol, Aqua, Methylpropanediol, Ceteth-20, Ceteth-20, Laureth-7 Citrate, Beeswax, Carbomer",https://incidecoder-content.storage.googleapis.com/5174275f-c954-40d1-b15c-593f5e37ca9d/ingredients/ayshaa-foundation-concealer/ayshaa-foundation-concealer_original.jpeg,1
58,"MAC Mineralize Foundation","Water\Aqua\Eau, Ethylhexyl Methoxycinnamate, PEG-30 Dipolyhydroxystearate, Dimethicone, Ethylhexyl Palmitate, Caprylic/​Capric Triglyceride, Neopentyl Glycol Diethylhexanoate, Triethylhexanoin, Butylene Glycol, Glycerin, Octyldodecyl Neopentanoate, Squalane, Titanium Dioxide, Silica, Tocopherol, Tocopheryl Acetate, Sodium Hyaluronate, Lysine, Butyrospermum Parkii (Shea Butter), Haberlea Rhodopensis Leaf Extract, Tamarindus Indica Seed Extract, Beta Vulgaris (Beet) Root Extract\Beta Vulgaris\Extrait De Racine De Betterave, Yeast Extract\Faex\Extrait De Levure, Phytantriol, Octyldodecyl Pca, Sodium PCA, Trehalose, Magnesium Chloride, Sodium Chloride, Potassium Chloride, Zinc Chloride, Simethicone, Synthetic Fluorphlogopite, Disteardimonium Hectorite, Polyglyceryl-3 Beeswax, Triethoxycaprylylsilane, Dimethicone Crosspolymer-3, Tin Oxide, Urea, Triacetin, Polyquaternium-51, Caprylyl Glycol, Hexylene Glycol, Hydrogenated Lecithin, Disodium EDTA, Phenoxyethanol, Sodium Dehydroacetate, Mica, Titanium Dioxide (Ci 77891), Iron Oxides (Ci 77491),Iron Oxides (Ci 77492),Iron Oxides (Ci 77499), Tocopherol, Tocopheryl Acetate, Beta Vulgaris (Beet) Root Extract\Beta Vulgaris\Extrait De Racine De Betterave, Glycerin, Squalane, Sodium Hyaluronate, Sodium PCA, Urea, Zinc Chloride, Ethylhexyl Methoxycinnamate, Titanium Dioxide, Tin Oxide, Triacetin, Disodium EDTA, Titanium Dioxide, Tin Oxide, Mica, Titanium Dioxide (Ci 77891), Iron Oxides (Ci 77491),Iron Oxides (Ci 77492),Iron Oxides (Ci 77499), Dimethicone, Ethylhexyl Palmitate, Caprylic/​Capric Triglyceride, Neopentyl Glycol Diethylhexanoate, Triethylhexanoin, Octyldodecyl Neopentanoate, Squalane, Butyrospermum Parkii (Shea Butter), Tamarindus Indica Seed Extract, Octyldodecyl Pca, Simethicone, Caprylyl Glycol, Hydrogenated Lecithin, PEG-30 Dipolyhydroxystearate, Polyglyceryl-3 Beeswax, Hexylene Glycol, Hydrogenated Lecithin, Butylene Glycol, Glycerin, Sodium Hyaluronate, Tamarindus Indica Seed Extract, Beta Vulgaris (Beet) Root Extract\Beta Vulgaris\Extrait De Racine De Betterave, Yeast Extract\Faex\Extrait De Levure, Phytantriol, Sodium PCA, Trehalose, Urea, Polyquaternium-51, Caprylyl Glycol, Triethylhexanoin, Hexylene Glycol, Phenoxyethanol, Sodium Dehydroacetate, Water\Aqua\Eau, Butylene Glycol, Triacetin, Hexylene Glycol, Hexylene Glycol, Silica, Magnesium Chloride, Sodium Chloride, Potassium Chloride, Synthetic Fluorphlogopite, Disteardimonium Hectorite, Tin Oxide",https://incidecoder-content.storage.googleapis.com/93926fae-da64-471a-9d8b-0e85412075cd/products/mac-mineralize-foundation/mac-mineralize-foundation_front_photo_original.jpeg,1
59,"Technic Foundation Stick","Synthetic Wax, Ethylhexyl Palmitate, Paraffinum Liquidum (Mineral Oil), Caprylic/​Capric Triglyceride, Mica, Paraffin, Ozokerite, Polyisobutene, Hydrogenated Microcrystalliné Cera (Hydrogenate
Microcrystalline Wax), Cera Microcristallina (Micročrystallite Wax), Dimethicone, Tocopheryl Acetate, Phenoxyethanol, Caprylhydroxamic Acid, Caprylyl Glycol, Glycerin, Ci 77492 (Iron Oxides), Ci 77491 (Iron Oxides), Ci 77499 (Iron Oxides), Ci 42090 (Blue 1 Lake), Tocopheryl Acetate, Glycerin, Caprylhydroxamic Acid, Mica, Ci 77492 (Iron Oxides), Ci 77491 (Iron Oxides), Ci 77499 (Iron Oxides), Ci 42090 (Blue 1 Lake), Synthetic Wax, Ethylhexyl Palmitate, Paraffinum Liquidum (Mineral Oil), Caprylic/​Capric Triglyceride, Dimethicone, Caprylyl Glycol, Caprylyl Glycol, Glycerin, Paraffin, Phenoxyethanol, Paraffinum Liquidum (Mineral Oil), Synthetic Wax, Paraffin, Ozokerite, Polyisobutene, Hydrogenated Microcrystalliné Cera (Hydrogenate
Microcrystalline Wax), Cera Microcristallina (Micročrystallite Wax)",https://incidecoder-content.storage.googleapis.com/ad54eb18-12f6-4b29-87ed-e4f2cb495619/products/technic-foundation-stick/technic-foundation-stick_front_photo_original.jpeg,1
